tooth_class,specimen,num_amtl,sockets,age,stdev_age,prob_male,genus,pop,m_focal,num_words,district,refCountry,redCards,n_focal,gender,dyad,deny
Posterior,MH10285,0,12,27.0,8.82500633,0.75,Homo sapiens,Ona,2,120,64642,3,0,5,2,4,1
Premolar,MH10285,0,8,22.0,8.82500633,0.75,Homo sapiens,Ona,4,120,63966,24,0,13,2,3,0
Anterior,MH10289,0,12,47.0,6.06203036,0.75,Homo sapiens,Fuegian,2,383,65771,130,0,5,2,5,0
Posterior,MH10289,0,12,27.0,6.06203036,0.75,Homo sapiens,Fuegian,4,145,69203,27,0,13,1,1,0
Premolar,MH10289,0,8,37.0,6.06203036,0.75,Homo sapiens,Fuegian,2,106,67694,72,0,6,1,5,0
Anterior,MH10291,0,12,42.0,8.38792417,0.75,Homo sapiens,Yaghan,2,324,61705,8,0,5,1,4,0
Posterior,MH10291,0,12,32.0,8.38792417,0.75,Homo sapiens,Yaghan,2,324,63008,7,0,5,1,4,0
Premolar,MH10291,0,8,52.0,8.38792417,0.75,Homo sapiens,Yaghan,4,166,70417,44,0,13,2,3,0
Anterior,MH11150,0,6,22.0,2.392161,0.25,Homo sapiens,Buriat,3,106,70409,40,0,10,2,4,0
Posterior,MH11150,0,6,52.0,2.392161,0.25,Homo sapiens,Buriat,2,120,72587,7,0,6,1,5,0
Premolar,MH11150,0,4,22.0,2.392161,0.25,Homo sapiens,Buriat,4,145,62539,1,0,13,2,3,0
Anterior,MH12316,0,12,22.0,18.8440476,0.75,Homo sapiens,Chucki,2,145,65631,19,0,5,1,5,0
Posterior,MH12316,2,12,27.0,18.8440476,0.75,Homo sapiens,Chucki,4,106,65862,72,0,13,2,3,0
Premolar,MH12316,0,8,32.0,18.8440476,0.75,Homo sapiens,Chucki,3,383,62356,71,0,10,1,7,0
Anterior,MH12317,1,12,27.0,10.0,0.25,Homo sapiens,Chucki,2,145,75051,44,0,5,1,4,0
Posterior,MH12317,3,11,32.0,10.0,0.25,Homo sapiens,Chucki,3,166,67231,8,0,10,1,7,0
Premolar,MH12317,0,8,37.0,10.0,0.25,Homo sapiens,Chucki,3,120,64501,7,0,10,1,7,0
Anterior,MH12318,0,6,32.0,16.4384771,0.25,Homo sapiens,Chucki,2,145,63503,48,0,5,2,1,0
Posterior,MH12318,0,6,32.0,16.4384771,0.25,Homo sapiens,Chucki,2,145,72033,64,0,5,1,1,0
Premolar,MH12318,0,4,37.0,16.4384771,0.25,Homo sapiens,Chucki,2,166,67322,65,0,5,2,5,0
Anterior,MH12319,0,6,32.0,23.8192059,0.5,Homo sapiens,Chucki,2,120,64048,7,0,5,2,6,0
Posterior,MH12319,0,6,32.0,23.8192059,0.5,Homo sapiens,Chucki,3,324,69542,7,0,10,2,6,0
Premolar,MH12319,0,4,47.0,23.8192059,0.5,Homo sapiens,Chucki,3,106,61382,8,0,10,2,6,0
Anterior,MH12320,0,12,27.0,18.0781611,0.75,Homo sapiens,Chucki,3,383,68858,7,0,10,2,6,0
Posterior,MH12320,0,12,27.0,18.0781611,0.75,Homo sapiens,Chucki,2,106,72017,44,0,5,1,6,0
Premolar,MH12320,0,8,37.0,18.0781611,0.75,Homo sapiens,Chucki,2,106,65151,72,0,5,1,5,0
Anterior,MH12321,0,6,27.0,31.4169538,0.75,Homo sapiens,Chucki,2,166,63073,52,0,6,1,5,0
Posterior,MH12321,0,6,37.0,31.4169538,0.75,Homo sapiens,Chucki,3,166,63198,8,0,10,2,6,0
Premolar,MH12321,0,4,32.0,31.4169538,0.75,Homo sapiens,Chucki,4,324,64717,102,0,13,2,3,0
Anterior,MH12322,0,6,27.0,27.9211585,0.75,Homo sapiens,Chucki,3,383,63719,44,0,10,1,3,0
Posterior,MH12322,1,6,27.0,27.9211585,0.75,Homo sapiens,Chucki,2,383,63800,1,0,5,1,5,0
Premolar,MH12322,0,4,37.0,27.9211585,0.75,Homo sapiens,Chucki,4,324,71357,129,0,13,1,3,0
Anterior,MH12323,1,6,27.0,12.5,0.25,Homo sapiens,Chucki,4,120,65557,1,0,13,2,1,0
Posterior,MH12323,4,6,22.0,12.5,0.25,Homo sapiens,Chucki,4,106,67587,3,0,13,1,1,0
Premolar,MH12323,0,4,22.0,12.5,0.25,Homo sapiens,Chucki,2,145,67470,114,0,5,1,5,0
Anterior,MH12324,0,11,42.0,17.258272,0.5,Homo sapiens,Chucki,4,120,64857,7,1,13,1,1,0
Posterior,MH12324,1,12,27.0,17.258272,0.5,Homo sapiens,Chucki,2,166,61507,8,0,5,1,6,0
Premolar,MH12324,2,8,27.0,17.258272,0.5,Homo sapiens,Chucki,3,324,63792,47,0,10,1,4,0
Anterior,MH12326,1,6,52.0,22.9989102,0.75,Homo sapiens,Chucki,2,383,72447,52,0,5,1,1,0
Posterior,MH12326,5,6,27.0,22.9989102,0.75,Homo sapiens,Chucki,3,120,62323,44,0,10,1,4,1
Premolar,MH12326,0,4,27.0,22.9989102,0.75,Homo sapiens,Chucki,2,120,64667,52,0,5,2,4,0
Anterior,MH12327,0,6,27.0,11.5228136,0.75,Homo sapiens,Chucki,2,324,65177,7,0,5,2,4,0
Posterior,MH12327,0,6,22.0,11.5228136,0.75,Homo sapiens,Chucki,3,383,66589,3,0,10,2,8,0
Premolar,MH12327,0,4,27.0,11.5228136,0.75,Homo sapiens,Chucki,3,145,71985,48,0,10,2,2,0
Anterior,MH12328,0,5,27.0,15.6187914,0.25,Homo sapiens,Chucki,2,106,69617,8,0,5,2,4,0
Posterior,MH12328,0,6,47.0,15.6187914,0.25,Homo sapiens,Chucki,2,120,63123,7,0,5,2,5,1
Premolar,MH12328,0,4,32.0,15.6187914,0.25,Homo sapiens,Chucki,3,166,68395,3,0,10,1,7,0
Anterior,MH1503,1,12,42.0,1.80774282,0.25,Homo sapiens,Tasmanien,2,106,69914,72,0,6,1,5,0
Posterior,MH1503,0,12,22.0,1.80774282,0.25,Homo sapiens,Tasmanien,2,383,71969,1,0,5,1,5,1
Premolar,MH1503,0,8,27.0,1.80774282,0.25,Homo sapiens,Tasmanien,3,120,71548,8,0,10,2,8,0
Anterior,MH1505,0,12,32.0,3.44508735,0.75,Homo sapiens,Tasmanien,3,106,71910,44,0,10,1,4,0
Posterior,MH1505,0,12,22.0,3.44508735,0.75,Homo sapiens,Tasmanien,2,166,62000,7,0,6,1,5,1
Premolar,MH1505,0,8,47.0,3.44508735,0.75,Homo sapiens,Tasmanien,3,145,66167,77,0,10,1,4,0
Anterior,MH1507,4,12,32.0,3.7272427,0.5,Homo sapiens,Australian aboriginie,2,106,71837,8,0,6,1,5,1
Posterior,MH1507,4,12,57.0,3.7272427,0.5,Homo sapiens,Australian aboriginie,3,324,67157,58,0,10,2,8,0
Premolar,MH1507,0,8,27.0,3.7272427,0.5,Homo sapiens,Australian aboriginie,2,324,70615,15,0,5,2,5,0
Anterior,MH1509,0,12,32.0,2.47259539,0.25,Homo sapiens,Australian aboriginie,3,120,64550,3,0,10,1,7,0
Posterior,MH1509,0,12,37.0,2.47259539,0.25,Homo sapiens,Australian aboriginie,2,145,71498,131,0,5,1,4,0
Premolar,MH1509,0,8,32.0,2.47259539,0.25,Homo sapiens,Australian aboriginie,2,120,68916,7,0,5,1,4,0
Anterior,MH1511,1,6,22.0,2.74721254,0.75,Homo sapiens,Australian aboriginie,4,166,70185,8,0,13,1,3,0
Posterior,MH1511,0,6,27.0,2.74721254,0.75,Homo sapiens,Australian aboriginie,2,383,63487,7,0,5,2,5,0
Premolar,MH1511,0,4,57.0,2.74721254,0.75,Homo sapiens,Australian aboriginie,4,120,71308,3,0,13,2,1,0
Anterior,MH1525,0,12,32.0,5.94066321,0.25,Homo sapiens,Australian aboriginie,2,324,72421,72,0,6,2,5,1
Posterior,MH1525,3,11,27.0,5.94066321,0.25,Homo sapiens,Australian aboriginie,2,106,69005,8,1,5,1,4,0
Premolar,MH1525,0,8,22.0,5.94066321,0.25,Homo sapiens,Australian aboriginie,2,166,61846,8,0,5,2,4,0
Anterior,MH1526,0,6,22.0,9.1,0.5,Homo sapiens,Australian aboriginie,4,383,65813,8,0,13,1,3,0
Posterior,MH1526,0,5,32.0,9.1,0.5,Homo sapiens,Australian aboriginie,3,383,68486,48,0,10,1,4,0
Premolar,MH1526,0,4,47.0,9.1,0.5,Homo sapiens,Australian aboriginie,2,145,62513,64,0,6,1,5,1
Anterior,MH1670,0,6,22.0,7.76244648,0.75,Homo sapiens,Sami,4,145,67405,48,0,13,1,3,0
Posterior,MH1670,0,6,22.0,7.76244648,0.75,Homo sapiens,Sami,2,324,71050,8,0,5,1,5,0
Premolar,MH1670,0,4,27.0,7.76244648,0.75,Homo sapiens,Sami,4,166,73726,7,0,13,1,3,1
Anterior,MH1701,0,12,52.0,9.29798279,0.5,Homo sapiens,Sami,3,166,72462,15,0,10,1,7,0
Posterior,MH1701,0,12,32.0,9.29798279,0.5,Homo sapiens,Sami,2,166,62737,44,0,5,1,4,0
Premolar,MH1701,0,8,47.0,9.29798279,0.5,Homo sapiens,Sami,3,120,62703,44,0,10,1,7,1
Anterior,MH1702,2,12,27.0,16.9965704,0.25,Homo sapiens,Sami,3,106,68205,95,0,10,2,7,0
Posterior,MH1702,7,12,22.0,16.9965704,0.25,Homo sapiens,Sami,2,324,64063,55,0,5,2,1,0
Premolar,MH1702,2,8,32.0,16.9965704,0.25,Homo sapiens,Sami,2,145,62984,8,0,5,2,1,0
Anterior,MH17264,2,11,22.0,3.52464829,0.25,Homo sapiens,Australian aboriginie,2,106,72512,8,0,5,2,5,1
Posterior,MH17264,0,12,22.0,3.52464829,0.25,Homo sapiens,Australian aboriginie,2,324,71647,7,0,5,2,6,0
Premolar,MH17264,0,8,42.0,3.52464829,0.25,Homo sapiens,Australian aboriginie,3,106,67280,48,0,10,2,6,0
Anterior,MH1860,2,6,27.0,11.8783346,0.25,Homo sapiens,Sami,3,166,68627,71,0,10,1,6,0
Posterior,MH1860,0,6,42.0,11.8783346,0.25,Homo sapiens,Sami,3,166,70243,15,0,10,1,6,0
Premolar,MH1860,0,4,57.0,11.8783346,0.25,Homo sapiens,Sami,2,120,71282,44,0,5,1,6,0
Anterior,MH1861,3,6,42.0,6.99594743,0.5,Homo sapiens,Sami,2,324,62240,44,0,5,2,5,1
Posterior,MH1861,0,6,32.0,6.99594743,0.5,Homo sapiens,Sami,2,166,66456,1,0,6,2,5,0
Premolar,MH1861,0,4,22.0,6.99594743,0.5,Homo sapiens,Sami,3,166,66746,44,0,10,1,6,0
Anterior,MH19776,0,12,22.0,6.56320224,0.5,Homo sapiens,Buriat,4,166,63933,84,0,13,1,3,0
Posterior,MH19776,0,12,22.0,6.56320224,0.5,Homo sapiens,Buriat,3,324,72231,8,0,10,1,3,0
Premolar,MH19776,0,8,32.0,6.56320224,0.5,Homo sapiens,Buriat,2,145,68023,64,0,5,2,5,0
Anterior,MH19777,0,6,22.0,3.1661365,0.25,Homo sapiens,Buriat,4,120,69880,8,0,13,2,3,0
Posterior,MH19777,0,6,27.0,3.1661365,0.25,Homo sapiens,Buriat,4,166,65763,71,0,13,2,1,0
Premolar,MH19777,0,4,27.0,3.1661365,0.25,Homo sapiens,Buriat,4,324,71381,55,0,13,1,1,0
Anterior,MH19782,0,6,42.0,4.35423659,0.25,Homo sapiens,Buriat,2,120,68098,44,0,5,2,5,0
Posterior,MH19782,0,6,32.0,4.35423659,0.25,Homo sapiens,Buriat,4,106,64485,7,0,13,2,1,1
Premolar,MH19782,0,4,57.0,4.35423659,0.25,Homo sapiens,Buriat,2,383,73544,8,0,5,1,6,0
Anterior,MH19784,0,12,37.0,3.60915514,0.25,Homo sapiens,Buriat,3,166,71407,44,0,10,1,4,0
Posterior,MH19784,0,13,52.0,3.60915514,0.25,Homo sapiens,Buriat,2,383,68437,7,0,5,1,1,0
Premolar,MH19784,0,8,47.0,3.60915514,0.25,Homo sapiens,Buriat,3,383,67918,57,1,10,2,4,0
Anterior,MH19826,0,6,27.0,5.33816474,0.25,Homo sapiens,Yaghan,2,324,66696,3,0,5,1,4,0
Posterior,MH19826,0,6,27.0,5.33816474,0.25,Homo sapiens,Yaghan,2,166,71001,7,1,5,2,4,0
Premolar,MH19826,0,4,22.0,5.33816474,0.25,Homo sapiens,Yaghan,3,106,69971,7,0,10,2,8,0
Anterior,MH20325,0,12,37.0,3.58600079,0.75,Homo sapiens,Australian aboriginie,3,120,71621,8,0,10,1,2,0
Posterior,MH20325,1,12,27.0,3.58600079,0.75,Homo sapiens,Australian aboriginie,2,166,72363,48,0,5,1,4,0
Premolar,MH20325,0,8,42.0,3.58600079,0.75,Homo sapiens,Australian aboriginie,2,120,70482,44,0,5,2,5,0
Anterior,MH20326,0,6,22.0,4.43727895,0.5,Homo sapiens,Australian aboriginie,3,324,63032,31,0,10,1,7,0
Posterior,MH20326,0,6,22.0,4.43727895,0.5,Homo sapiens,Australian aboriginie,2,106,61655,3,0,6,2,5,0
Premolar,MH20326,0,4,57.0,4.43727895,0.5,Homo sapiens,Australian aboriginie,2,106,72405,3,0,5,2,5,0
Anterior,MH20912,0,6,37.0,5.62745765,0.5,Homo sapiens,Ona,3,166,66860,3,0,10,2,8,0
Posterior,MH20912,0,6,27.0,5.62745765,0.5,Homo sapiens,Ona,3,166,70821,7,0,10,2,4,0
Premolar,MH20912,0,4,17.5,5.62745765,0.5,Homo sapiens,Ona,2,324,70912,8,0,6,2,5,0
Anterior,MH20913,0,6,22.0,7.36905252,0.75,Homo sapiens,Yaghan,3,120,71266,28,0,10,2,4,0
Posterior,MH20913,0,6,27.0,7.36905252,0.75,Homo sapiens,Yaghan,2,120,70128,8,0,6,2,5,0
Premolar,MH20913,0,4,37.0,7.36905252,0.75,Homo sapiens,Yaghan,3,145,62802,52,0,10,1,8,0
Anterior,MH20914,0,6,22.0,5.04927738,0.25,Homo sapiens,Yaghan,2,145,72090,44,0,5,2,5,0
Posterior,MH20914,0,6,27.0,5.04927738,0.25,Homo sapiens,Yaghan,3,120,62638,44,0,10,2,7,0
Premolar,MH20914,0,4,27.0,5.04927738,0.25,Homo sapiens,Yaghan,2,166,70813,8,0,5,2,4,0
Anterior,MH22277,0,6,22.0,8.3,0.5,Homo sapiens,Sami,2,120,64105,7,0,5,1,4,0
Posterior,MH22277,0,5,27.0,8.3,0.5,Homo sapiens,Sami,4,145,63172,8,0,13,1,3,0
Premolar,MH22277,0,4,32.0,8.3,0.5,Homo sapiens,Sami,2,106,64188,44,0,5,1,5,0
Anterior,MH22278,0,6,32.0,13.9148037,0.5,Homo sapiens,Sami,4,324,66506,3,0,13,1,1,0
Posterior,MH22278,0,6,32.0,13.9148037,0.5,Homo sapiens,Sami,2,324,70649,44,0,6,2,5,1
Premolar,MH22278,0,4,22.0,13.9148037,0.5,Homo sapiens,Sami,2,106,69278,19,0,5,1,4,1
Anterior,MH22280,0,6,27.0,13.4013855,0.75,Homo sapiens,Sami,2,383,63016,8,0,5,2,4,0
Posterior,MH22280,0,6,52.0,13.4013855,0.75,Homo sapiens,Sami,4,383,71431,3,1,13,1,3,0
Premolar,MH22280,0,4,27.0,13.4013855,0.75,Homo sapiens,Sami,3,120,73700,8,0,10,1,4,0
Anterior,MH22281,0,6,27.0,14.6850608,0.25,Homo sapiens,Sami,2,166,63784,1,0,6,2,5,0
Posterior,MH22281,0,6,42.0,14.6850608,0.25,Homo sapiens,Sami,4,106,68155,8,0,13,2,3,0
Premolar,MH22281,0,4,42.0,14.6850608,0.25,Homo sapiens,Sami,2,383,69765,45,0,5,2,5,0
Anterior,MH22282,0,6,27.0,12.374796,0.25,Homo sapiens,Sami,4,106,67116,3,0,13,2,3,0
Posterior,MH22282,0,6,27.0,12.374796,0.25,Homo sapiens,Sami,3,106,63552,101,0,10,2,7,0
Premolar,MH22282,0,4,42.0,12.374796,0.25,Homo sapiens,Sami,2,383,69724,7,0,5,2,4,0
Anterior,MH22283,0,6,27.0,16.9965704,0.25,Homo sapiens,Sami,3,166,63180,34,0,10,2,7,0
Posterior,MH22283,0,6,27.0,16.9965704,0.25,Homo sapiens,Sami,3,383,68551,7,0,10,2,7,1
Premolar,MH22283,0,4,22.0,16.9965704,0.25,Homo sapiens,Sami,2,145,71563,52,0,5,2,1,0
Anterior,MH2283,0,6,27.0,3.6143239,0.25,Homo sapiens,Fuegian,2,145,62927,71,0,5,2,1,0
Posterior,MH2283,0,6,22.0,3.6143239,0.25,Homo sapiens,Fuegian,2,383,70045,44,0,5,2,5,0
Premolar,MH2283,0,4,22.0,3.6143239,0.25,Homo sapiens,Fuegian,2,324,64931,3,0,5,2,6,0
Anterior,MH24592,0,9,47.0,10.5751031,0.25,Homo sapiens,Ona,3,145,66332,27,0,10,2,6,0
Posterior,MH24592,0,9,37.0,10.5751031,0.25,Homo sapiens,Ona,3,145,71829,7,0,10,2,6,0
Premolar,MH24592,0,6,37.0,10.5751031,0.25,Homo sapiens,Ona,3,324,63545,57,0,10,2,6,0
Anterior,MH24893,0,4,27.0,2.92732743,0.25,Homo sapiens,Khoi-San,2,324,67348,3,0,5,2,6,0
Posterior,MH24893,1,3,27.0,2.92732743,0.25,Homo sapiens,Khoi-San,2,166,67553,72,0,5,2,5,0
Premolar,MH24893,0,2,27.0,2.92732743,0.25,Homo sapiens,Khoi-San,2,383,68189,44,0,6,2,5,0
Anterior,MH24894,0,6,37.0,20.3446194,0.75,Homo sapiens,Sami,3,106,71423,93,0,10,2,6,0
Posterior,MH24894,0,4,32.0,20.3446194,0.75,Homo sapiens,Sami,4,120,61994,101,0,13,1,3,0
Premolar,MH24894,0,4,22.0,20.3446194,0.75,Homo sapiens,Sami,3,106,61762,3,0,10,1,3,0
Anterior,MH24934A,0,6,22.0,4.9541643,0.25,Homo sapiens,Buriat,2,106,70268,3,0,5,2,5,0
Posterior,MH24934A,0,6,37.0,4.9541643,0.25,Homo sapiens,Buriat,4,120,68544,44,0,13,1,3,0
Premolar,MH24934A,0,4,22.0,4.9541643,0.25,Homo sapiens,Buriat,4,166,69377,4,0,13,1,1,0
Anterior,MH24934B,0,6,37.0,10.0,0.75,Homo sapiens,Buriat,4,324,63958,40,0,13,1,1,0
Posterior,MH24934B,6,6,32.0,10.0,0.75,Homo sapiens,Buriat,2,120,71290,58,0,5,1,5,0
Premolar,MH24934B,1,4,37.0,10.0,0.75,Homo sapiens,Buriat,4,324,68635,7,0,13,1,1,1
Anterior,MH24934C,6,6,42.0,15.0,0.75,Homo sapiens,Buriat,2,145,66787,71,0,5,1,6,0
Posterior,MH24934C,5,6,42.0,15.0,0.75,Homo sapiens,Buriat,3,324,67504,7,0,10,1,4,0
Premolar,MH24934C,3,4,37.0,15.0,0.75,Homo sapiens,Buriat,2,166,61945,7,0,5,1,1,0
Anterior,MH2896,0,12,32.0,2.64926405,0.5,Homo sapiens,Khoi-San,3,383,67645,45,0,10,1,4,0
Posterior,MH2896,0,12,27.0,2.64926405,0.5,Homo sapiens,Khoi-San,2,106,70094,4,0,5,1,4,0
Premolar,MH2896,0,8,37.0,2.64926405,0.5,Homo sapiens,Khoi-San,2,324,66316,8,0,5,1,4,1
Anterior,MH3337,1,6,27.0,3.38309356,0.75,Homo sapiens,Australian aboriginie,3,166,68874,19,0,10,1,8,0
Posterior,MH3337,0,6,42.0,3.38309356,0.75,Homo sapiens,Australian aboriginie,3,383,63883,44,0,10,1,2,1
Premolar,MH3337,0,4,47.0,3.38309356,0.75,Homo sapiens,Australian aboriginie,2,166,70011,48,0,5,1,4,0
Anterior,MH3616,1,12,27.0,4.72264949,0.75,Homo sapiens,Australian aboriginie,2,166,61572,3,0,5,1,5,0
Posterior,MH3616,0,12,27.0,4.72264949,0.75,Homo sapiens,Australian aboriginie,3,106,65458,34,0,10,1,7,0
Premolar,MH3616,0,8,27.0,4.72264949,0.75,Homo sapiens,Australian aboriginie,2,106,67991,44,0,6,1,5,1
Anterior,MH3619,0,12,27.0,2.81636112,0.75,Homo sapiens,Tasmanien,2,120,69393,7,0,5,1,5,1
Posterior,MH3619,0,12,42.0,2.81636112,0.75,Homo sapiens,Tasmanien,3,166,71365,55,0,10,1,8,0
Premolar,MH3619,0,8,27.0,2.81636112,0.75,Homo sapiens,Tasmanien,3,324,66324,27,0,10,2,4,0
Anterior,MH3638,0,12,27.0,3.58600079,0.25,Homo sapiens,Tasmanien,2,383,63057,102,0,6,2,5,0
Posterior,MH3638,0,12,32.0,3.58600079,0.25,Homo sapiens,Tasmanien,3,106,70722,69,0,10,2,4,0
Premolar,MH3638,0,8,27.0,3.58600079,0.25,Homo sapiens,Tasmanien,2,166,69013,7,0,6,2,5,0
Anterior,MH4459,0,12,32.0,4.86831607,0.75,Homo sapiens,Australian aboriginie,3,106,71472,44,0,10,2,8,0
Posterior,MH4459,0,12,27.0,4.86831607,0.75,Homo sapiens,Australian aboriginie,2,145,66472,8,0,5,1,5,0
Premolar,MH4459,0,8,17.5,4.86831607,0.75,Homo sapiens,Australian aboriginie,3,324,67702,50,0,10,1,7,0
Anterior,MH4460,0,12,32.0,4.43727895,0.25,Homo sapiens,Australian aboriginie,2,324,65169,3,0,5,2,4,0
Posterior,MH4460,3,12,32.0,4.43727895,0.25,Homo sapiens,Australian aboriginie,2,120,63024,3,0,5,1,4,0
Premolar,MH4460,1,8,37.0,4.43727895,0.25,Homo sapiens,Australian aboriginie,4,120,67785,7,0,13,1,3,1
Anterior,MH4665,0,12,37.0,3.09453499,0.25,Homo sapiens,Australian aboriginie,2,145,68791,15,0,5,1,5,0
Posterior,MH4665,0,12,32.0,3.09453499,0.25,Homo sapiens,Australian aboriginie,4,145,69625,3,0,13,1,1,0
Premolar,MH4665,0,8,52.0,3.09453499,0.25,Homo sapiens,Australian aboriginie,2,383,61960,22,0,6,1,5,0
Anterior,MH4763,1,12,42.0,2.81636112,0.25,Homo sapiens,Australian aboriginie,2,145,64345,44,0,5,2,4,0
Posterior,MH4763,1,13,52.0,2.81636112,0.25,Homo sapiens,Australian aboriginie,2,166,63255,7,0,5,2,4,0
Premolar,MH4763,0,8,37.0,2.81636112,0.25,Homo sapiens,Australian aboriginie,4,324,69138,8,0,13,2,3,0
Anterior,MH4765,1,6,22.0,3.10683206,0.25,Homo sapiens,Australian aboriginie,3,145,75135,45,0,10,1,4,0
Posterior,MH4765,1,5,27.0,3.10683206,0.25,Homo sapiens,Australian aboriginie,2,166,70508,44,0,6,1,5,0
Premolar,MH4765,0,4,27.0,3.10683206,0.25,Homo sapiens,Australian aboriginie,4,324,70599,44,0,13,1,3,0
Anterior,MH4767,0,12,47.0,1.80774282,0.25,Homo sapiens,Tasmanien,2,120,66415,3,0,5,1,5,0
Posterior,MH4767,2,12,42.0,1.80774282,0.25,Homo sapiens,Tasmanien,4,383,72173,44,0,13,1,3,0
Premolar,MH4767,0,8,27.0,1.80774282,0.25,Homo sapiens,Tasmanien,3,120,72207,64,0,10,1,7,0
Anterior,MH5325,0,6,32.0,3.02477635,0.75,Homo sapiens,Australian aboriginie,2,383,72348,7,0,5,2,4,1
Posterior,MH5325,0,6,32.0,3.02477635,0.75,Homo sapiens,Australian aboriginie,3,383,65102,8,0,10,2,7,0
Premolar,MH5325,0,4,47.0,3.02477635,0.75,Homo sapiens,Australian aboriginie,3,166,65649,129,0,10,1,7,0
Anterior,MH5327,0,6,37.0,3.44508735,0.25,Homo sapiens,Australian aboriginie,2,120,68973,87,0,5,2,1,0
Posterior,MH5327,0,6,22.0,3.44508735,0.25,Homo sapiens,Australian aboriginie,2,145,69435,44,0,5,2,1,0
Premolar,MH5327,0,4,27.0,3.44508735,0.25,Homo sapiens,Australian aboriginie,2,120,70730,44,0,5,1,5,0
Anterior,MH5328,0,6,52.0,4.01057301,0.25,Homo sapiens,Australian aboriginie,2,106,63362,15,0,5,2,6,0
Posterior,MH5328,0,6,27.0,4.01057301,0.25,Homo sapiens,Australian aboriginie,3,324,68932,44,0,10,2,6,0
Premolar,MH5328,0,4,27.0,4.01057301,0.25,Homo sapiens,Australian aboriginie,3,166,72371,44,0,10,1,6,0
Anterior,MH5329,2,12,32.0,3.16442127,0.25,Homo sapiens,Australian aboriginie,3,145,66910,7,0,10,2,6,0
Posterior,MH5329,0,12,32.0,3.16442127,0.25,Homo sapiens,Australian aboriginie,2,324,71084,49,0,5,2,6,0
Premolar,MH5329,0,8,22.0,3.16442127,0.25,Homo sapiens,Australian aboriginie,2,120,64196,44,0,5,2,5,0
Anterior,MH5330,0,12,22.0,2.06875973,0.25,Homo sapiens,Australian aboriginie,2,324,69872,7,0,6,1,5,0
Posterior,MH5330,0,12,42.0,2.06875973,0.25,Homo sapiens,Australian aboriginie,3,106,71852,89,0,10,1,6,0
Premolar,MH5330,0,8,57.0,2.06875973,0.25,Homo sapiens,Australian aboriginie,4,166,64626,48,0,13,2,3,0
Anterior,MH5563,2,6,32.0,12.5,0.25,Homo sapiens,Khoi-San,3,383,69591,48,1,10,2,3,1
Posterior,MH5563,2,6,27.0,12.5,0.25,Homo sapiens,Khoi-San,2,383,65045,103,0,5,1,5,0
Premolar,MH5563,2,4,32.0,12.5,0.25,Homo sapiens,Khoi-San,4,145,70680,34,0,13,2,3,0
Anterior,MH8057,0,12,57.0,20.0797763,0.25,Homo sapiens,Sami,4,106,63750,40,0,13,2,1,0
Posterior,MH8057,0,12,42.0,20.0797763,0.25,Homo sapiens,Sami,4,324,69948,7,0,13,2,1,0
Premolar,MH8057,0,8,37.0,20.0797763,0.25,Homo sapiens,Sami,2,120,66795,3,1,5,1,5,0
Anterior,NMNH225025,0,6,42.0,16.4384771,0.5,Homo sapiens,Chucki,4,106,70425,7,0,13,2,1,1
Posterior,NMNH225025,0,6,52.0,16.4384771,0.5,Homo sapiens,Chucki,2,166,70870,44,0,5,2,6,0
Premolar,NMNH225025,0,4,27.0,16.4384771,0.5,Homo sapiens,Chucki,3,324,65185,72,0,10,1,4,0
Anterior,NMNH225028,0,6,32.0,16.8483619,0.75,Homo sapiens,Chucki,2,106,62745,8,0,5,2,1,0
Posterior,NMNH225028,0,6,22.0,16.8483619,0.75,Homo sapiens,Chucki,3,120,61952,4,0,10,1,4,0
Premolar,NMNH225028,0,4,27.0,16.8483619,0.75,Homo sapiens,Chucki,2,166,71035,3,0,5,1,4,1
Anterior,NMNH225029,0,6,37.0,21.3584428,0.25,Homo sapiens,Chucki,2,166,71522,8,0,5,2,4,0
Posterior,NMNH225029,0,6,32.0,21.3584428,0.25,Homo sapiens,Chucki,3,145,70847,44,0,10,2,8,0
Premolar,NMNH225029,0,4,27.0,21.3584428,0.25,Homo sapiens,Chucki,3,166,71019,44,0,10,2,2,0
Anterior,NMNH225032,4,6,32.0,15.0,0.75,Homo sapiens,Chucki,2,166,66761,44,0,5,2,4,0
Posterior,NMNH225032,4,4,32.0,15.0,0.75,Homo sapiens,Chucki,2,145,69815,44,0,5,2,5,0
Premolar,NMNH225032,4,4,42.0,15.0,0.75,Homo sapiens,Chucki,3,383,62679,3,0,10,2,7,0
Anterior,NMNH226086,4,12,32.0,4.86555727,0.75,Homo sapiens,Australian aboriginie,2,120,67595,58,0,6,1,5,0
Posterior,NMNH226086,5,11,37.0,4.86555727,0.75,Homo sapiens,Australian aboriginie,2,106,66837,64,0,5,2,5,0
Premolar,NMNH226086,3,8,27.0,4.86555727,0.75,Homo sapiens,Australian aboriginie,3,120,61929,7,0,10,2,8,0
Anterior,NMNH226087,0,6,42.0,2.74721254,0.5,Homo sapiens,Australian aboriginie,3,324,66613,48,1,10,2,4,0
Posterior,NMNH226087,0,6,27.0,2.74721254,0.5,Homo sapiens,Australian aboriginie,2,120,62596,3,0,6,1,5,0
Premolar,NMNH226087,0,4,37.0,2.74721254,0.5,Homo sapiens,Australian aboriginie,3,120,69039,7,0,10,2,4,0
