sockets,prob_male,genus,age,pop,num_amtl,stdev_age,tooth_class,specimen
Anterior,MH4763,-0.5960888996561666,12,22.0770253,2.81636112,0.25,Homo sapiens,Australian aboriginie
Posterior,MH4763,0.008505626723153567,13,22.0770253,2.81636112,0.25,Homo sapiens,Australian aboriginie
Premolar,MH4763,0.7949322529156275,8,22.0770253,2.81636112,0.25,Homo sapiens,Australian aboriginie
Anterior,MH4765,0.1803639430263982,6,25.2000219,3.10683206,0.25,Homo sapiens,Australian aboriginie
Posterior,MH4765,-0.6560549366409674,5,25.2000219,3.10683206,0.25,Homo sapiens,Australian aboriginie
Premolar,MH4765,1.2262929556489497,4,25.2000219,3.10683206,0.25,Homo sapiens,Australian aboriginie
Anterior,MH4767,1.579185502981632,12,15.567015,1.80774282,0.25,Homo sapiens,Tasmanien
Posterior,MH4767,0.4945566553228533,12,15.567015,1.80774282,0.25,Homo sapiens,Tasmanien
Premolar,MH4767,0.9736635113440901,8,15.567015,1.80774282,0.25,Homo sapiens,Tasmanien
Anterior,MH5325,1.241959996813811,6,23.3790273,3.02477635,0.75,Homo sapiens,Australian aboriginie
Posterior,MH5325,1.1300993164045137,6,23.3790273,3.02477635,0.75,Homo sapiens,Australian aboriginie
Premolar,MH5325,0.6140991771126236,4,23.3790273,3.02477635,0.75,Homo sapiens,Australian aboriginie
Anterior,MH5327,0.5983470470748828,6,25.9830314,3.44508735,0.25,Homo sapiens,Australian aboriginie
Posterior,MH5327,0.5196605733465026,6,25.9830314,3.44508735,0.25,Homo sapiens,Australian aboriginie
Premolar,MH5327,-1.0973376745470436,4,25.9830314,3.44508735,0.25,Homo sapiens,Australian aboriginie
Anterior,MH5328,0.7007231568595857,6,29.4550369,4.01057301,0.25,Homo sapiens,Australian aboriginie
Posterior,MH5328,-1.355813971126554,6,29.4550369,4.01057301,0.25,Homo sapiens,Australian aboriginie
Premolar,MH5328,-0.7945994551250549,4,29.4550369,4.01057301,0.25,Homo sapiens,Australian aboriginie
Anterior,MH5329,1.3035650678080875,12,24.2470287,3.16442127,0.25,Homo sapiens,Australian aboriginie
Posterior,MH5329,0.8402201626941975,12,24.2470287,3.16442127,0.25,Homo sapiens,Australian aboriginie
Premolar,MH5329,1.4873982896858626,8,24.2470287,3.16442127,0.25,Homo sapiens,Australian aboriginie
Anterior,MH5330,-0.27167438368729224,12,17.3030178,2.06875973,0.25,Homo sapiens,Australian aboriginie
Posterior,MH5330,-1.1522488412767675,12,17.3030178,2.06875973,0.25,Homo sapiens,Australian aboriginie
Premolar,MH5330,-0.24043719707034283,8,17.3030178,2.06875973,0.25,Homo sapiens,Australian aboriginie
Anterior,MH5563,0.1020312972405742,6,51.9,12.5,0.25,Homo sapiens,Khoi-San
Posterior,MH5563,0.07898871634000969,6,51.9,12.5,0.25,Homo sapiens,Khoi-San
Premolar,MH5563,1.1336804787567016,4,51.9,12.5,0.25,Homo sapiens,Khoi-San
Anterior,MH8057,-0.36127042500344553,12,53.3956885,20.0797763,0.25,Homo sapiens,Sami
Posterior,MH8057,0.35203447180292424,12,53.3956885,20.0797763,0.25,Homo sapiens,Sami
Premolar,MH8057,-0.9886271494346061,8,53.3956885,20.0797763,0.25,Homo sapiens,Sami
Anterior,NMNH225025,0.450317278043813,6,37.551766,16.4384771,0.5,Homo sapiens,Chucki
Posterior,NMNH225025,0.003108550185636745,6,37.551766,16.4384771,0.5,Homo sapiens,Chucki
Premolar,NMNH225025,-0.7498133382845175,4,37.551766,16.4384771,0.5,Homo sapiens,Chucki
Anterior,NMNH225028,-0.2358293621748528,6,38.3400851,16.8483619,0.75,Homo sapiens,Chucki
Posterior,NMNH225028,-0.18417574651522164,6,38.3400851,16.8483619,0.75,Homo sapiens,Chucki
Premolar,NMNH225028,-0.2701551293370962,4,38.3400851,16.8483619,0.75,Homo sapiens,Chucki
Anterior,NMNH225029,1.7713412422676835,6,47.0115957,21.3584428,0.25,Homo sapiens,Chucki
Posterior,NMNH225029,-0.09844600230787963,6,47.0115957,21.3584428,0.25,Homo sapiens,Chucki
Premolar,NMNH225029,-0.24389611017733773,4,47.0115957,21.3584428,0.25,Homo sapiens,Chucki
Anterior,NMNH225032,-2.0974509576101417,6,55.0,15.0,0.75,Homo sapiens,Chucki
Posterior,NMNH225032,-0.8942073519794773,4,55.0,15.0,0.75,Homo sapiens,Chucki
Premolar,NMNH225032,-0.26307342445635284,4,55.0,15.0,0.75,Homo sapiens,Chucki
Anterior,NMNH226086,-0.6858526761766428,12,34.6630451,4.86555727,0.75,Homo sapiens,Australian aboriginie
Posterior,NMNH226086,1.381707593377797,11,34.6630451,4.86555727,0.75,Homo sapiens,Australian aboriginie
Premolar,NMNH226086,-0.16493777539621862,8,34.6630451,4.86555727,0.75,Homo sapiens,Australian aboriginie
Anterior,NMNH226087,1.2884442493182524,6,21.6430246,2.74721254,0.5,Homo sapiens,Australian aboriginie
Posterior,NMNH226087,0.061704634050368024,6,21.6430246,2.74721254,0.5,Homo sapiens,Australian aboriginie
Premolar,NMNH226087,0.037227836421576635,4,21.6430246,2.74721254,0.5,Homo sapiens,Australian aboriginie
Anterior,NMNH226088,-0.08879644771250095,6,41.1,10.0,0.5,Homo sapiens,Australian aboriginie
Posterior,NMNH226088,0.0037962516214591325,2,41.1,10.0,0.5,Homo sapiens,Australian aboriginie
Premolar,NMNH226088,1.7187950030498593,4,41.1,10.0,0.5,Homo sapiens,Australian aboriginie
Anterior,NMNH226089,-2.3196107267512183,12,16.4350164,1.93720666,0.5,Homo sapiens,Australian aboriginie
Posterior,NMNH226089,-2.001545744438679,12,16.4350164,1.93720666,0.5,Homo sapiens,Australian aboriginie
Premolar,NMNH226089,-0.5431708310561139,8,16.4350164,1.93720666,0.5,Homo sapiens,Australian aboriginie
Anterior,NMNH226090,0.014527881937568883,12,19.0390205,2.33671692,0.25,Homo sapiens,Australian aboriginie
Posterior,NMNH226090,0.6901044247640123,12,19.0390205,2.33671692,0.25,Homo sapiens,Australian aboriginie
Premolar,NMNH226090,0.4730871980274752,7,19.0390205,2.33671692,0.25,Homo sapiens,Australian aboriginie
Anterior,NMNH226092,-0.3842459128805702,6,55.0,15.0,0.25,Homo sapiens,Australian aboriginie
Posterior,NMNH226092,1.0190436932417624,6,55.0,15.0,0.25,Homo sapiens,Australian aboriginie
Premolar,NMNH226092,1.030195403152731,4,55.0,15.0,0.25,Homo sapiens,Australian aboriginie
Anterior,NMNH227455,0.18405783127156553,12,11.6610089,1.26803942,0.5,Homo sapiens,Australian aboriginie
Posterior,NMNH227455,0.9626575724868413,12,11.6610089,1.26803942,0.5,Homo sapiens,Australian aboriginie
Premolar,NMNH227455,0.2726452634321288,8,11.6610089,1.26803942,0.5,Homo sapiens,Australian aboriginie
Anterior,NMNH258483,-0.5614830267828836,12,25.3320304,3.33964284,0.25,Homo sapiens,Australian aboriginie
Posterior,NMNH258483,0.6978168390000047,12,25.3320304,3.33964284,0.25,Homo sapiens,Australian aboriginie
Premolar,NMNH258483,0.11061312257867771,8,25.3320304,3.33964284,0.25,Homo sapiens,Australian aboriginie
Anterior,NMNH278701,0.001339846754486929,12,28.3511096,4.55391036,0.25,Homo sapiens,Buriat
Posterior,NMNH278701,1.4729535721895743,12,28.3511096,4.55391036,0.25,Homo sapiens,Buriat
Premolar,NMNH278701,-2.4508721285400865,8,28.3511096,4.55391036,0.25,Homo sapiens,Buriat
Anterior,NMNH278702,-1.4176841701595697,12,22.2605342,3.36255085,0.25,Homo sapiens,Buriat
Posterior,NMNH278702,-1.18707042637437,11,22.2605342,3.36255085,0.25,Homo sapiens,Buriat
Premolar,NMNH278702,-0.3632606475688056,8,22.2605342,3.36255085,0.25,Homo sapiens,Buriat
Anterior,NMNH278703,-0.2546081697660301,12,40.0,10.0,0.25,Homo sapiens,Buriat
Posterior,NMNH278703,-1.5073256477730475,9,40.0,10.0,0.25,Homo sapiens,Buriat
Premolar,NMNH278703,-0.9851580323108263,8,40.0,10.0,0.25,Homo sapiens,Buriat
Anterior,NMNH278704,-0.8608416785235702,12,17.4388288,2.43978021,0.25,Homo sapiens,Buriat
Posterior,NMNH278704,2.457424092075892,12,17.4388288,2.43978021,0.25,Homo sapiens,Buriat
Premolar,NMNH278704,1.8017419477471466,8,17.4388288,2.43978021,0.25,Homo sapiens,Buriat
Anterior,NMNH278705,-0.4117494176846493,12,55.0,15.0,0.25,Homo sapiens,Buriat
Posterior,NMNH278705,-0.3635832903067989,12,55.0,15.0,0.25,Homo sapiens,Buriat
Premolar,NMNH278705,-1.1492039971882941,8,55.0,15.0,0.25,Homo sapiens,Buriat
Anterior,NMNH278706,-1.9081304132252668,12,30.1275274,4.90407388,0.5,Homo sapiens,Buriat
Posterior,NMNH278706,-0.11688018640852403,12,30.1275274,4.90407388,0.5,Homo sapiens,Buriat
Premolar,NMNH278706,-0.9978519832440257,8,30.1275274,4.90407388,0.5,Homo sapiens,Buriat
Anterior,NMNH278707,-0.08485053166200977,12,27.8435616,4.45403148,0.75,Homo sapiens,Buriat
Posterior,NMNH278707,-1.6002058490434774,12,27.8435616,4.45403148,0.75,Homo sapiens,Buriat
Premolar,NMNH278707,-0.7619744583102578,8,27.8435616,4.45403148,0.75,Homo sapiens,Buriat
Anterior,NMNH278708,0.14862709530283086,12,20.2303425,2.97066069,0.25,Homo sapiens,Buriat
Posterior,NMNH278708,0.3662095977839374,12,20.2303425,2.97066069,0.25,Homo sapiens,Buriat
Premolar,NMNH278708,0.41747195874201454,8,20.2303425,2.97066069,0.25,Homo sapiens,Buriat
Anterior,NMNH278709,-1.3204889841570373,12,17.1850548,2.392161,0.25,Homo sapiens,Buriat
Posterior,NMNH278709,0.8546857301355617,10,17.1850548,2.392161,0.25,Homo sapiens,Buriat
Premolar,NMNH278709,-0.8002116966018503,8,17.1850548,2.392161,0.25,Homo sapiens,Buriat
Anterior,NMNH278710,0.6328579146073064,12,20.9916644,3.11717264,0.5,Homo sapiens,Buriat
Posterior,NMNH278710,-0.010638676618193147,12,20.9916644,3.11717264,0.5,Homo sapiens,Buriat
Premolar,NMNH278710,-1.3763874990779479,8,20.9916644,3.11717264,0.5,Homo sapiens,Buriat
Anterior,NMNH278711,-0.31619770458118795,12,33.426589,5.55632114,0.5,Homo sapiens,Buriat
Posterior,NMNH278711,0.3653637420637676,11,33.426589,5.55632114,0.5,Homo sapiens,Buriat
Premolar,NMNH278711,0.612965380474599,8,33.426589,5.55632114,0.5,Homo sapiens,Buriat
Anterior,NMNH278712,-0.14098789744441861,11,31.6139178,4.709013,0.25,Homo sapiens,Buriat
Posterior,NMNH278712,1.5317788906010528,11,31.6139178,4.709013,0.25,Homo sapiens,Buriat
Premolar,NMNH278712,1.007510770986559,8,31.6139178,4.709013,0.25,Homo sapiens,Buriat
Anterior,NMNH278713,-0.25665411639975283,12,17.1850548,2.392161,0.25,Homo sapiens,(Buriat) Chinese?
Posterior,NMNH278713,0.7501218121369445,11,17.1850548,2.392161,0.25,Homo sapiens,(Buriat) Chinese?
Premolar,NMNH278713,1.9337934851881868,8,17.1850548,2.392161,0.25,Homo sapiens,(Buriat) Chinese?
Anterior,NMNH278716,1.960484600783027,12,18.7076986,2.67965585,0.5,Homo sapiens,Buriat
Posterior,NMNH278716,-1.2279998808224974,12,18.7076986,2.67965585,0.5,Homo sapiens,Buriat
Premolar,NMNH278716,-0.9265331111571506,8,18.7076986,2.67965585,0.5,Homo sapiens,Buriat
Anterior,NMNH283606,1.484918786733851,12,27.5897877,4.40412318,0.75,Homo sapiens,Buriat
Posterior,NMNH283606,-1.0582810508376372,12,27.5897877,4.40412318,0.75,Homo sapiens,Buriat
Premolar,NMNH283606,-1.322541133291679,8,27.5897877,4.40412318,0.75,Homo sapiens,Buriat
Anterior,NMNH283607,-0.4861941306990469,12,55.0,15.0,0.75,Homo sapiens,Buriat
Posterior,NMNH283607,0.42022670947458574,8,55.0,15.0,0.75,Homo sapiens,Buriat
Premolar,NMNH283607,-0.10239670661109637,8,55.0,15.0,0.75,Homo sapiens,Buriat
Anterior,NMNH283609a,-0.6505636204055921,12,29.8737534,4.85399919,0.75,Homo sapiens,Buriat
Posterior,NMNH283609a,-0.674212461724509,12,29.8737534,4.85399919,0.75,Homo sapiens,Buriat
Premolar,NMNH283609a,-0.7123370644127087,8,29.8737534,4.85399919,0.75,Homo sapiens,Buriat
Anterior,NMNH283613,-0.8795096286589426,12,25.3058219,3.95602419,0.75,Homo sapiens,Buriat
Posterior,NMNH283613,2.2816328772760617,12,25.3058219,3.95602419,0.75,Homo sapiens,Buriat
Premolar,NMNH283613,0.2975110711855549,8,25.3058219,3.95602419,0.75,Homo sapiens,Buriat
Anterior,NMNH283615,0.8867590544047386,12,40.0,10.0,0.75,Homo sapiens,Buriat
Posterior,NMNH283615,-0.4890774681189237,12,40.0,10.0,0.75,Homo sapiens,Buriat
Premolar,NMNH283615,-0.18595667718604886,8,40.0,10.0,0.75,Homo sapiens,Buriat
Anterior,NMNH329778,-0.713553981370355,12,18.6050198,2.26921034,0.25,Homo sapiens,Australian aboriginie
Posterior,NMNH329778,-2.651708334919202,13,18.6050198,2.26921034,0.25,Homo sapiens,Australian aboriginie
Premolar,NMNH329778,-1.3780092768478662,8,18.6050198,2.26921034,0.25,Homo sapiens,Australian aboriginie
Anterior,NMNH329779,-1.8106186799803947,12,40.1730454,5.5467185,0.75,Homo sapiens,Australian aboriginie
Posterior,NMNH329779,-2.2497837779516074,12,40.1730454,5.5467185,0.75,Homo sapiens,Australian aboriginie
Premolar,NMNH329779,-1.1953589742981028,8,40.1730454,5.5467185,0.75,Homo sapiens,Australian aboriginie
Anterior,NMNH330604,1.3249556793816308,12,21.4260243,2.71270581,0.75,Homo sapiens,Australian aboriginie
Posterior,NMNH330604,-0.04443616770435442,12,21.4260243,2.71270581,0.75,Homo sapiens,Australian aboriginie
Premolar,NMNH330604,1.290563762321174,8,21.4260243,2.71270581,0.75,Homo sapiens,Australian aboriginie
Anterior,NMNH330605,0.4109825769008753,6,40.0,10.0,0.75,Homo sapiens,Australian aboriginie
Posterior,NMNH330605,0.7825588257151592,3,40.0,10.0,0.75,Homo sapiens,Australian aboriginie
Premolar,NMNH330605,-0.9008969953045751,4,40.0,10.0,0.75,Homo sapiens,Australian aboriginie
Anterior,NMNH330606,0.5239509541926708,6,40.0,10.0,0.25,Homo sapiens,Australian aboriginie
Posterior,NMNH330606,0.7287142340743459,4,40.0,10.0,0.25,Homo sapiens,Australian aboriginie
Premolar,NMNH330606,-0.5766472922336929,4,40.0,10.0,0.25,Homo sapiens,Australian aboriginie
Anterior,NMNH330607,0.5595403706161663,3,34.7480369,4.65477138,0.5,Homo sapiens,Australian aboriginie
Posterior,NMNH330607,0.5661877585748329,3,34.7480369,4.65477138,0.5,Homo sapiens,Australian aboriginie
Premolar,NMNH330607,-0.5495526211300829,2,34.7480369,4.65477138,0.5,Homo sapiens,Australian aboriginie
Anterior,NMNH331242,-1.122768432270995,12,31.40804,4.33043687,0.75,Homo sapiens,Australian aboriginie
Posterior,NMNH331242,-1.1841283318982723,12,31.40804,4.33043687,0.75,Homo sapiens,Australian aboriginie
Premolar,NMNH331242,0.08650554192146179,8,31.40804,4.33043687,0.75,Homo sapiens,Australian aboriginie
Anterior,NMNH331243,0.3270098687893148,12,39.0880437,5.3679133,0.75,Homo sapiens,Australian aboriginie
Posterior,NMNH331243,-0.7925258304579145,12,39.0880437,5.3679133,0.75,Homo sapiens,Australian aboriginie
Premolar,NMNH331243,0.02658534132609864,8,39.0880437,5.3679133,0.75,Homo sapiens,Australian aboriginie
Anterior,NMNH344711,0.5705370361384854,12,33.1440427,4.61556224,0.75,Homo sapiens,Australian aboriginie
Posterior,NMNH344711,0.6181907146653008,12,33.1440427,4.61556224,0.75,Homo sapiens,Australian aboriginie
Premolar,NMNH344711,1.5518801201224885,8,33.1440427,4.61556224,0.75,Homo sapiens,Australian aboriginie
Anterior,NMNH344712,1.2769808321980434,11,24.0300284,3.12946271,0.5,Homo sapiens,Australian aboriginie
Posterior,NMNH344712,-1.001291432756544,12,24.0300284,3.12946271,0.5,Homo sapiens,Australian aboriginie
Premolar,NMNH344712,1.6835862095380225,7,24.0300284,3.12946271,0.5,Homo sapiens,Australian aboriginie
Anterior,NMNH344713,-0.5309765045557148,6,33.7950437,4.72264949,0.25,Homo sapiens,Australian aboriginie
Posterior,NMNH344713,1.0448728124544275,6,33.7950437,4.72264949,0.25,Homo sapiens,Australian aboriginie
Premolar,NMNH344713,0.06798662605108885,4,33.7950437,4.72264949,0.25,Homo sapiens,Australian aboriginie
Anterior,NMNH344714,-0.4121493784569676,12,29.8890376,4.08156052,0.25,Homo sapiens,Australian aboriginie
Posterior,NMNH344714,-1.8076968597749328,12,29.8890376,4.08156052,0.25,Homo sapiens,Australian aboriginie
Premolar,NMNH344714,-0.1715645102163482,8,29.8890376,4.08156052,0.25,Homo sapiens,Australian aboriginie
Anterior,NMNH344715,-1.559383235305609,12,32.4930417,4.50856156,0.25,Homo sapiens,Australian aboriginie
Posterior,NMNH344715,0.9672992358427723,12,32.4930417,4.50856156,0.25,Homo sapiens,Australian aboriginie
Premolar,NMNH344715,1.516792657139248,8,32.4930417,4.50856156,0.25,Homo sapiens,Australian aboriginie
Anterior,NMNH350096,-0.7969109892966902,12,36.3990478,5.1517561,0.75,Homo sapiens,Australian aboriginie
Posterior,NMNH350096,0.30197074251927114,12,36.3990478,5.1517561,0.75,Homo sapiens,Australian aboriginie
Premolar,NMNH350096,-0.7253915220079754,8,36.3990478,5.1517561,0.75,Homo sapiens,Australian aboriginie
Anterior,NMNH350097,-0.6284847301367896,12,26.8510328,3.58600079,0.75,Homo sapiens,Australian aboriginie
Posterior,NMNH350097,0.7744947038653713,12,26.8510328,3.58600079,0.75,Homo sapiens,Australian aboriginie
Premolar,NMNH350097,-0.03853826184341251,8,26.8510328,3.58600079,0.75,Homo sapiens,Australian aboriginie
Anterior,NMNH350098,1.7396480419310116,12,24.6086959,3.22275136,0.75,Homo sapiens,Australian aboriginie
Posterior,NMNH350098,-0.482232478702921,12,24.6086959,3.22275136,0.75,Homo sapiens,Australian aboriginie
Premolar,NMNH350098,0.9993363324744892,8,24.6086959,3.22275136,0.75,Homo sapiens,Australian aboriginie
Anterior,NMNH380429,0.09741341295778198,12,27.417015,2.52520843,0.75,Homo sapiens,Australian aboriginie
Posterior,NMNH380429,0.7957780097442332,11,27.417015,2.52520843,0.75,Homo sapiens,Australian aboriginie
Premolar,NMNH380429,-0.4471576573299467,8,27.417015,2.52520843,0.75,Homo sapiens,Australian aboriginie
Anterior,NMNH380430,-0.04955883755158271,12,29.8890376,4.08156052,0.25,Homo sapiens,Australian aboriginie
Posterior,NMNH380430,-0.11549887929893475,12,29.8890376,4.08156052,0.25,Homo sapiens,Australian aboriginie
Premolar,NMNH380430,-0.8360571148457872,8,29.8890376,4.08156052,0.25,Homo sapiens,Australian aboriginie
Anterior,NMNH380431,0.6620815345817527,12,51.9,12.5,0.75,Homo sapiens,Australian aboriginie
Posterior,NMNH380431,0.6502490055783642,12,51.9,12.5,0.75,Homo sapiens,Australian aboriginie
Premolar,NMNH380431,0.5935546949055667,8,51.9,12.5,0.75,Homo sapiens,Australian aboriginie
Anterior,NMNH380447,1.5369656539176446,12,23.3790273,3.02477635,0.75,Homo sapiens,Australian aboriginie
Posterior,NMNH380447,1.4493448012363035,12,23.3790273,3.02477635,0.75,Homo sapiens,Australian aboriginie
Premolar,NMNH380447,-0.37494468984913537,8,23.3790273,3.02477635,0.75,Homo sapiens,Australian aboriginie
Anterior,NMNH380448,0.37305231843417824,12,15.7840154,1.83988868,0.25,Homo sapiens,Australian aboriginie
Posterior,NMNH380448,-0.6236006892582127,12,15.7840154,1.83988868,0.25,Homo sapiens,Australian aboriginie
Premolar,NMNH380448,0.023355316114555456,8,15.7840154,1.83988868,0.25,Homo sapiens,Australian aboriginie
Anterior,NMNH380449,-0.5997494491188647,6,25.259697,3.32794049,0.75,Homo sapiens,Australian aboriginie
Posterior,NMNH380449,1.620070309136051,6,25.259697,3.32794049,0.75,Homo sapiens,Australian aboriginie
Premolar,NMNH380449,0.3636981503429628,4,25.259697,3.32794049,0.75,Homo sapiens,Australian aboriginie
Anterior,NMNH380450,-0.21802912810442213,6,28.5870355,3.86877709,0.75,Homo sapiens,Australian aboriginie
Posterior,NMNH380450,1.193618571856377,6,28.5870355,3.86877709,0.75,Homo sapiens,Australian aboriginie
Premolar,NMNH380450,-2.1706154097954116,4,28.5870355,3.86877709,0.75,Homo sapiens,Australian aboriginie
Anterior,NMNH380451,-2.0141025948652898,6,38.2200424,5.22500246,0.75,Homo sapiens,Australian aboriginie
Posterior,NMNH380451,0.7958386552197739,7,38.2200424,5.22500246,0.75,Homo sapiens,Australian aboriginie
Premolar,NMNH380451,0.06046844811736806,4,38.2200424,5.22500246,0.75,Homo sapiens,Australian aboriginie
Anterior,NMNH380452,0.25044630026076065,6,31.1910396,4.29484575,0.75,Homo sapiens,Australian aboriginie
Posterior,NMNH380452,-1.3263961033185487,6,31.1910396,4.29484575,0.75,Homo sapiens,Australian aboriginie
Premolar,NMNH380452,-0.023233710850366202,4,31.1910396,4.29484575,0.75,Homo sapiens,Australian aboriginie
Anterior,NMNH380453,2.003509410401342,12,32.2760413,4.47291497,0.75,Homo sapiens,Australian aboriginie
Posterior,NMNH380453,0.8241996197958629,12,32.2760413,4.47291497,0.75,Homo sapiens,Australian aboriginie
Premolar,NMNH380453,0.1697065451428121,8,32.2760413,4.47291497,0.75,Homo sapiens,Australian aboriginie
Anterior,NMNH380464,-0.43905391010493766,12,33.7950437,4.72264949,0.75,Homo sapiens,Australian aboriginie
Posterior,NMNH380464,-0.39457285186939384,12,33.7950437,4.72264949,0.75,Homo sapiens,Australian aboriginie
Premolar,NMNH380464,-2.1291978892000176,8,33.7950437,4.72264949,0.75,Homo sapiens,Australian aboriginie
Anterior,NMNH380466,0.2576404209211606,9,37.2670492,5.29502645,0.25,Homo sapiens,Australian aboriginie
Posterior,NMNH380466,0.8454831084818539,9,37.2670492,5.29502645,0.25,Homo sapiens,Australian aboriginie
Premolar,NMNH380466,-1.5756193271706151,6,37.2670492,5.29502645,0.25,Homo sapiens,Australian aboriginie
Anterior,PMN1389,-0.661416892306816,6,28.5870355,3.86877709,0.75,Homo sapiens,Australian aboriginie
Posterior,PMN1389,-1.157464632233422,6,28.5870355,3.86877709,0.75,Homo sapiens,Australian aboriginie
Premolar,PMN1389,-0.9653511948087635,4,28.5870355,3.86877709,0.75,Homo sapiens,Australian aboriginie
Anterior,PMN1390,0.05348162682190022,12,23.3790273,3.02477635,0.25,Homo sapiens,Australian aboriginie
Posterior,PMN1390,-2.0844021549884744,12,23.3790273,3.02477635,0.25,Homo sapiens,Australian aboriginie
Premolar,PMN1390,0.614270438357064,8,23.3790273,3.02477635,0.25,Homo sapiens,Australian aboriginie
Anterior,PMN1496,0.7538550699336822,6,25.9830314,3.44508735,0.75,Homo sapiens,Australian aboriginie
Posterior,PMN1496,-0.2511025880369125,6,25.9830314,3.44508735,0.75,Homo sapiens,Australian aboriginie
Premolar,PMN1496,-2.4807085099845416,4,25.9830314,3.44508735,0.75,Homo sapiens,Australian aboriginie
Anterior,PMN1497,-0.9964186260023896,6,25.1150301,3.30454439,0.75,Homo sapiens,Australian aboriginie
Posterior,PMN1497,1.2329019341026966,6,25.1150301,3.30454439,0.75,Homo sapiens,Australian aboriginie
Premolar,PMN1497,-2.7779942807285725,4,25.1150301,3.30454439,0.75,Homo sapiens,Australian aboriginie
Anterior,PMN3064,-0.34752341219351923,6,23.3790273,3.02477635,0.75,Homo sapiens,Australian aboriginie
Posterior,PMN3064,-1.180000778467259,5,23.3790273,3.02477635,0.75,Homo sapiens,Australian aboriginie
Premolar,PMN3064,0.8045703015848366,4,23.3790273,3.02477635,0.75,Homo sapiens,Australian aboriginie
Anterior,PMN3064A,-0.6751139521434614,12,37.7860417,5.15359486,0.75,Homo sapiens,Australian aboriginie
Posterior,PMN3064A,0.40395402073561154,12,37.7860417,5.15359486,0.75,Homo sapiens,Australian aboriginie
Premolar,PMN3064A,0.5654604191690931,8,37.7860417,5.15359486,0.75,Homo sapiens,Australian aboriginie
Anterior,PMN3065,1.83622583973002,6,28.2850164,2.64088713,0.5,Homo sapiens,Australian aboriginie
Posterior,PMN3065,-0.20294194367537022,6,28.2850164,2.64088713,0.5,Homo sapiens,Australian aboriginie
Premolar,PMN3065,0.37604436962261134,4,28.2850164,2.64088713,0.5,Homo sapiens,Australian aboriginie
Anterior,PMN7459,-1.485055479127436,12,25.5490307,3.37476666,0.75,Homo sapiens,Australian aboriginie
Posterior,PMN7459,1.190413563293744,12,25.5490307,3.37476666,0.75,Homo sapiens,Australian aboriginie
Premolar,PMN7459,-0.7605088480713647,8,25.5490307,3.37476666,0.75,Homo sapiens,Australian aboriginie
Anterior,UCD2(1)b,-0.5607541640877456,8,37.7132289,5.1293812,0.5,Homo sapiens,Native Californian
Posterior,UCD2(1)b,-0.022247794849210738,9,37.7132289,5.1293812,0.5,Homo sapiens,Native Californian
Premolar,UCD2(1)b,-1.5628843453398495,6,37.7132289,5.1293812,0.5,Homo sapiens,Native Californian
Anterior,UCD2(10.1)b,0.228770028928938,12,37.3306024,5.06666429,0.5,Homo sapiens,Native Californian
Posterior,UCD2(10.1)b,0.9674662729250108,11,37.3306024,5.06666429,0.5,Homo sapiens,Native Californian
Premolar,UCD2(10.1)b,0.2929338234972916,8,37.3306024,5.06666429,0.5,Homo sapiens,Native Californian
Anterior,UCD2(16)b,-1.588897564178725,12,36.9479759,5.00397466,0.5,Homo sapiens,Native Californian
Posterior,UCD2(16)b,-0.12380929432965958,12,36.9479759,5.00397466,0.5,Homo sapiens,Native Californian
Premolar,UCD2(16)b,0.7420289029794906,8,36.9479759,5.00397466,0.5,Homo sapiens,Native Californian
Anterior,UCD2(2)b,-1.8779887659659078,11,25.9155783,3.42374303,0.5,Homo sapiens,Native Californian
Posterior,UCD2(2)b,-1.074766013817714,11,25.9155783,3.42374303,0.5,Homo sapiens,Native Californian
Premolar,UCD2(2)b,0.87654360408152,8,25.9155783,3.42374303,0.5,Homo sapiens,Native Californian
Anterior,UCD2(3a)b,0.27009543419728654,12,40.3916145,5.56908606,0.5,Homo sapiens,Native Californian
Posterior,UCD2(3a)b,0.41197158212675383,10,40.3916145,5.56908606,0.5,Homo sapiens,Native Californian
Premolar,UCD2(3a)b,1.8594948076233115,8,40.3916145,5.56908606,0.5,Homo sapiens,Native Californian
Anterior,UCD2(6)b,0.4685527785062026,12,36.1827229,4.87868148,0.5,Homo sapiens,Native Californian
Posterior,UCD2(6)b,0.6578880104331793,12,36.1827229,4.87868148,0.5,Homo sapiens,Native Californian
Premolar,UCD2(6)b,2.710745527218326,8,36.1827229,4.87868148,0.5,Homo sapiens,Native Californian
Anterior,UCD2(8)b,-0.2138045580904907,12,40.3916145,5.56908606,0.5,Homo sapiens,Native Californian
Posterior,UCD2(8)b,-0.7978827636184951,12,40.3916145,5.56908606,0.5,Homo sapiens,Native Californian
Premolar,UCD2(8)b,0.4277963982471327,8,40.3916145,5.56908606,0.5,Homo sapiens,Native Californian
Anterior,UCD2(L-23-1)b,0.4389910293888949,13,33.8869639,4.50357659,0.5,Homo sapiens,Native Californian
Posterior,UCD2(L-23-1)b,-0.5267153919462082,12,33.8869639,4.50357659,0.5,Homo sapiens,Native Californian
Premolar,UCD2(L-23-1)b,-1.0323970195548475,8,33.8869639,4.50357659,0.5,Homo sapiens,Native Californian
Anterior,UVS1,2.309844422090078,12,22.1568264,2.64926405,0.75,Homo sapiens,Khoi-San
Posterior,UVS1,0.3268434703880229,12,22.1568264,2.64926405,0.75,Homo sapiens,Khoi-San
