speed,scrolling_time,language,adjusted_running_time,age,gender,retake_trial,Flesch_Kincaid,num_words,education,english_native,device,page_id,dyslexia,reader_view,dyslexia_bin,correct_rate,img_width,uuid,running_time
d6ab955d-3293-4ce7-9390-bc93ff535cbc,1-1,1,109427,46482,3138,166,0.6666666667,1137,21.0,laptop,1.0,graduate school,0.0,English,0.0,1.0,Y,10.485,265.1657286
7426e023-5833-4949-b5c7-457d0e2a29d3,1-1,1,21458,120644,3383,106,0.3333333333,1294,32.0,laptop,0.0,high school,,Spanish,,0.0,Y,10.485,320.917644
0e77b20c-c1e1-467c-a359-0a2942538fcb,3-1,1,30874,25297,2411,106,0.6666666667,1294,19.0,laptop,0.0,college,1.0,Spanish,0.0,0.0,Y,10.485,393.2251569
93ae865d-c378-43e3-ac66-f429add5f358,1-1,0,23992,44217,712,120,1.0,1150,14.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,7.638,329.9022352
9bd7345e-fc32-41f1-a8c6-ee371715652e,1-2,0,128681,52003,3253,324,1.0,1135,38.0,laptop,0.0,PhD,1.0,German,0.0,0.0,N,11.081,207.0177723
8cc63a40-be0d-4ffe-bf7f-45d515c40b6c,2-2,1,113913,29993,24554,324,1.0,1212,35.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,11.081,389.1035007
7ddcdb33-a18f-47fd-8476-4e5b117b5f09,2-2,1,132243,66030,6965,166,1.0,1438,24.0,,2.0,college,0.0,English,0.0,0.0,Y,7.638,505.5785285
8daf6eaf-3757-49a1-9fb7-77fce259e6fc,2-1,0,104200,33935,1494,106,0.6666666667,1150,36.0,smartphone,0.0,college,0.0,English,0.0,0.0,Y,10.485,341.0102689
2969f3fa-0544-46ff-b5ad-5f14fa846a7f,2-1,1,36477,14787,1129,120,1.0,1365,24.0,smartphone,0.0,PhD,1.0,Indonesian,0.0,0.0,Y,7.638,418.8935433
8daf6eaf-3757-49a1-9fb7-77fce259e6fc,1-1,1,24749,103452,7132,166,0.0,1150,27.0,laptop,0.0,high school,0.0,English,0.0,0.0,Y,8.337,161.8159344
f3976e86-1195-43c9-a4d9-901ec02d365d,1-2,0,76455,79926,2140,106,0.6666666667,880,21.0,other,1.0,college,0.0,Chinese,0.0,0.0,N,10.485,315.9973667
621bf4fc-6499-4c5d-af7b-25ab04eeb70e,3-1,1,22958,48171,4321,106,1.0,880,48.0,desktop,0.0,college,0.0,Other,0.0,0.0,Y,10.485,362.0179147
2f391d00-fce2-4b0b-9e09-e98753d78adb,2-1,1,24715,12403,9645,106,0.6666666667,1425,40.0,,0.0,pre-high school,1.0,English,1.0,0.0,N,9.6,467.4414075
0e77b20c-c1e1-467c-a359-0a2942538fcb,3-2,1,47661,58740,15402,166,0.6666666667,1212,30.0,desktop,0.0,college,,German,0.0,0.0,Y,11.081,233.8835421
5507df65-d963-43c6-9e0d-a8c375c02b6c,1-2,0,73201,34975,6967,145,1.0,1438,33.0,smartphone,0.0,pre-high school,2.0,English,0.0,0.0,N,11.081,161.8887015
b502be75-8bea-4412-9b7d-813e7bba3685,1-2,0,37442,21461,4963,383,1.0,1438,,desktop,0.0,college,0.0,English,0.0,0.0,,7.638,296.3377132
11db0111-539a-45d2-8e6f-8e0a3bb6cf36,2-2,0,55735,21462,503,324,1.0,1135,16.0,desktop,0.0,college,1.0,Dutch,0.0,0.0,,9.6,256.788468
8ee203f2-ee28-4529-bce3-eac1a57be7f8,1-1,0,34938,65431,3544,324,1.0,1438,27.0,desktop,1.0,college,1.0,English,0.0,,,7.638,198.4113279
fff115a4-7e00-4376-888b-03c5bdee5f3a,3-1,0,28395,10434,3276,383,0.6666666667,1214,25.0,tablet,0.0,graduate school,1.0,English,0.0,0.0,N,7.638,275.312757
606ec9ab-33fe-4f7e-9330-c0c5d30928c1,2-2,0,23916,101684,16572,120,0.6666666667,1366,50.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,9.6,464.1980578
5b4774fe-d450-46f1-bbcc-c33bfa496261,2-1,1,65362,107265,2723,145,1.0,904,18.0,desktop,0.0,college,0.0,,0.0,0.0,Y,10.697,227.0935184
c16c936c-e99b-447f-b617-9453bbff6d31,3-1,1,2700,17194,8578,324,0.6666666667,880,45.0,laptop,0.0,high school,1.0,English,0.0,0.0,Y,8.337,171.6656335
fecaf7b1-1db6-46d4-92ab-aa1864c179ac,2-2,0,83556,28499,1016,145,0.6666666667,369,50.0,smartphone,0.0,graduate school,0.0,Russian,0.0,0.0,Y,11.081,363.2112888
d0480270-621b-4343-80db-a5252e9d0a29,1-2,0,26740,15496,3633,145,0.6666666667,1438,25.0,desktop,1.0,graduate school,1.0,English,0.0,0.0,N,7.638,613.3076181
71ebc1ad-ebc2-4c5d-bc77-e372bc1b0159,2-1,1,21308,42410,10525,324,1.0,880,18.0,laptop,0.0,high school,1.0,Czech,0.0,0.0,N,7.638,214.2382231
9e875d92-b04c-452d-870f-c6d62912ff13,2-2,0,43713,115194,16030,324,0.6666666667,1150,62.0,smartphone,1.0,high school,1.0,Finnish,,0.0,Y,9.6,561.4278288
643a52f5-884d-44a3-8591-97c7af7f8357,2-2,1,59747,70410,4459,145,0.6666666667,1150,45.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,9.6,2616.41808
7169ffc5-813b-4e4f-8e7f-9c59e92ec66b,3-2,0,96228,41186,719,106,1.0,1281,26.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,9.6,287.7144168
475f8bb1-e661-4dea-af87-86ca2a261e7f,2-1,0,23011,27591,2648,145,1.0,1227,22.0,laptop,0.0,professional school,0.0,Standard_Hindi,0.0,1.0,Y,11.081,201.3422819
6fcb6412-d8d2-42f2-b80d-d820f1f57684,1-1,0,17680,43720,4878,145,0.6666666667,1294,20.0,laptop,0.0,college,0.0,English,0.0,0.0,N,10.485,576.5789648
b60fd095-b0c5-4946-ab0a-4901ce69f617,2-1,1,33048,23751,9163,324,0.6666666667,1241,26.0,laptop,0.0,graduate school,0.0,Swedish,0.0,,Y,7.638,314.344327
9d234aec-32d0-48e3-8160-e228d2816978,2-2,0,37616,18061,3201,383,1.0,1438,35.0,tablet,0.0,college,1.0,,0.0,0.0,Y,9.6,777.8229082
2e1d768a-de6d-4d56-ba2d-acc494ec8687,3-1,0,33550,31195,703,145,1.0,880,13.0,laptop,0.0,,1.0,English,0.0,0.0,N,10.485,272.4597057
f67e5c09-d2e4-47d1-9df5-bbf2a9c7765a,2-1,1,85907,14753,3686,120,1.0,1438,23.0,laptop,1.0,graduate school,1.0,English,0.0,0.0,Y,10.697,147.877344
0e77b20c-c1e1-467c-a359-0a2942538fcb,2-2,0,156069,11209,7606,166,0.6666666667,1150,21.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,9.6,940.2233951
7a5fe584-0426-4d55-b8b9-782fdd635a86,2-2,1,22648,37506,4324,120,0.6666666667,1438,22.0,desktop,,graduate school,1.0,English,0.0,0.0,Y,7.638,465.1162791
5d94e05b-6915-4406-9c52-0e12b11f5c0b,1-2,0,90096,8783,1250,166,0.3333333333,1438,,desktop,1.0,college,1.0,English,0.0,0.0,N,8.337,79.17308115
63bc2403-a08b-4c51-8b2c-01e6cbfd54d3,1-2,1,38521,42911,5576,106,0.6666666667,1135,27.0,laptop,0.0,college,,English,0.0,0.0,Y,7.638,266.478037
c16c936c-e99b-447f-b617-9453bbff6d31,1-2,1,21740,30924,15666,383,0.6666666667,880,31.0,laptop,1.0,college,0.0,Chinese,0.0,0.0,N,10.697,1290.213913
a8d07b3c-a7d4-49c9-b2b9-07c268f706fc,1-1,0,24701,48163,509,145,0.6666666667,1212,15.0,laptop,0.0,high school,1.0,English,0.0,,N,10.697,455.6992147
c47a9043-7826-4044-9b51-d59a6b6c53e3,2-2,1,163406,56946,2193,166,0.6666666667,1438,19.0,desktop,1.0,,0.0,Finnish,0.0,0.0,Y,8.337,260.567458
dfeed816-4de9-4be7-9ea0-775157c7bd76,3-1,1,60980,51176,20516,166,1.0,1227,19.0,smartphone,0.0,college,0.0,English,0.0,0.0,Y,10.485,455.9954963
345600be-501f-47c7-b3fc-124fccea4b69,3-2,1,38102,36276,979,106,1.0,1150,16.0,laptop,0.0,college,0.0,,0.0,0.0,Y,10.485,414.6717182
e260bb95-bce4-410d-b0de-baf551b2b5a5,2-1,1,32279,36539,4137,120,1.0,1135,35.0,laptop,,college,1.0,English,0.0,0.0,Y,9.6,530.8630567
f9557d5c-0a28-4f14-b9bf-1a0308ed9546,3-2,1,33937,75613,2822,106,1.0,1135,18.0,desktop,0.0,,1.0,Chinese,0.0,,Y,7.638,161.7105381
606ec9ab-33fe-4f7e-9330-c0c5d30928c1,3-2,1,40531,25463,2983,106,1.0,1438,19.0,tablet,0.0,college,1.0,English,0.0,0.0,Y,9.6,426.3064406
b1829797-b60f-46cb-803a-c68dd04440b3,2-2,1,54268,78576,3065,145,0.6666666667,1390,31.0,laptop,0.0,graduate school,1.0,Other,0.0,0.0,N,8.337,106.9896543
984a4027-117c-4a02-894d-deab7ced44c4,3-1,1,33771,16848,1921,166,1.0,1438,21.0,desktop,0.0,high school,1.0,English,0.0,0.0,Y,10.697,706.0992472
087aef1b-10d8-4753-a39d-25591695d5fa,3-1,1,34060,5740,2953,106,0.6666666667,1135,,laptop,0.0,high school,1.0,English,0.0,0.0,Y,10.485,112.1732689
45e73d9d-cc89-4ee6-a6e2-ab4582ed166d,1-1,1,107952,20751,5970,166,0.6666666667,1438,20.0,tablet,0.0,college,0.0,English,1.0,0.0,Y,11.081,305.622297
84e4310e-79bb-469f-a212-a280f0defc2f,3-1,0,86828,81820,2709,145,1.0,1294,22.0,laptop,0.0,pre-high school,1.0,,0.0,1.0,Y,9.6,2354.480052
58489ac6-e6ac-479a-a4bd-f2c8e6575a10,1-2,1,55001,11606,2385,166,1.0,1150,41.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,Y,11.081,207.1121532
30a1bff8-ce7b-4ea8-bfd0-579a06f06269,3-1,0,26463,4860,3764,166,1.0,880,58.0,laptop,0.0,high school,1.0,,0.0,1.0,Y,10.485,245.8963768
cc6bb97b-148a-434d-86be-1a4b7c05363f,1-2,1,28578,81670,223,166,0.6666666667,1294,19.0,tablet,0.0,high school,0.0,English,0.0,0.0,N,10.485,442.4932124
4ba34db8-9baa-42a5-bed2-a6381f36d03e,2-2,0,42032,36568,1984,383,1.0,1438,21.0,laptop,0.0,high school,1.0,,0.0,0.0,N,7.638,380.8717732
336708c2-b201-4f59-803b-092eea309d6b,3-1,0,30682,24921,0,383,1.0,1438,19.0,desktop,0.0,professional school,0.0,Chinese,0.0,1.0,N,10.697,65.78334937
d6ab955d-3293-4ce7-9390-bc93ff535cbc,1-1,1,30566,66323,0,166,0.6666666667,880,41.0,,0.0,graduate school,1.0,English,0.0,0.0,Y,7.638,427.2660976
5d7f8090-1b2b-425d-acdf-31cf8ff2f527,3-1,1,29565,24125,2581,383,1.0,1438,22.0,desktop,0.0,,1.0,,0.0,,N,10.697,258.6542707
a7961f82-b7d1-4a3c-a0e2-6f03d8424b4a,2-1,0,41124,117108,2085,166,1.0,369,14.0,desktop,1.0,high school,1.0,Dutch,0.0,1.0,N,10.697,161.4471893
9d234aec-32d0-48e3-8160-e228d2816978,2-2,0,90272,43395,1788,120,0.3333333333,1438,33.0,desktop,0.0,college,1.0,English,0.0,0.0,Y,11.081,651.5339831
276e0af6-a9e3-4de0-8f77-6dbf7f9e3c15,3-2,0,26183,68747,7647,383,0.6666666667,1135,33.0,smartphone,0.0,college,1.0,English,0.0,,,11.081,427.0978534
44593a98-060d-47ea-9a57-97e0c70027d0,1-1,1,15739,43325,1134,166,1.0,1212,41.0,laptop,,high school,0.0,English,0.0,0.0,Y,10.697,287.5087579
52655f97-f8e7-48eb-9269-d5ee71ad6db4,1-2,1,68764,29327,1717,383,0.0,1438,13.0,tablet,0.0,high school,1.0,Portuguese,0.0,0.0,Y,9.6,319.8712468
e726e53d-6183-4ec0-b300-896df7bca3c2,2-1,1,56499,58511,3663,166,0.3333333333,322,35.0,laptop,0.0,college,0.0,English,0.0,1.0,,9.6,179.0615847
d02dae2a-18e0-4019-84a0-e1f2d1b6360f,1-1,0,54975,46387,3262,106,0.6666666667,880,16.0,tablet,0.0,professional school,1.0,English,0.0,0.0,Y,7.638,110.4192866
e726e53d-6183-4ec0-b300-896df7bca3c2,1-2,1,15543,62127,5696,145,1.0,1438,49.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,9.6,270.1891324
55ceb008-47a1-41ef-82f8-5527e474f4bb,1-1,0,61983,44881,1448,145,1.0,1135,37.0,smartphone,0.0,high school,0.0,English,0.0,0.0,Y,10.697,210.6894631
11db0111-539a-45d2-8e6f-8e0a3bb6cf36,2-2,1,64593,23336,13072,324,1.0,1212,41.0,smartphone,0.0,college,1.0,English,0.0,0.0,N,11.081,249.0560376
a77a0634-aabe-420d-8348-0a7372b161d2,1-2,0,8162,29483,35111,166,1.0,1150,25.0,desktop,0.0,graduate school,1.0,English,0.0,,Y,9.6,6550.741163
373083c9-9167-4342-aeef-ada22adbfb20,2-1,1,29190,14240,5440,383,1.0,1438,39.0,smartphone,0.0,college,1.0,English,0.0,0.0,Y,11.081,408.9404563
92549cea-1034-4ed8-8c3f-b94bbdd55d0e,2-1,1,5490,136626,39605,324,1.0,1294,37.0,laptop,0.0,college,1.0,Spanish,0.0,1.0,Y,9.6,338.9180579
c7962751-a043-444e-807b-543a4b17b012,1-1,1,54962,65415,1699,120,1.0,1227,15.0,laptop,0.0,high school,1.0,English,0.0,,,10.485,182.6159738
c82105bb-8520-4727-b430-daec6fdef0dc,2-1,0,47277,30729,10482,383,1.0,880,40.0,laptop,2.0,high school,0.0,English,0.0,1.0,,9.6,411.2805975
2f391d00-fce2-4b0b-9e09-e98753d78adb,2-1,0,39190,31295,13984,106,1.0,1135,32.0,laptop,0.0,high school,1.0,English,0.0,0.0,N,8.337,435.6316659
fc06986a-ae94-4241-b930-3b90075bbcfb,2-2,1,59493,50636,7545,166,1.0,1366,20.0,smartphone,2.0,high school,2.0,Other,0.0,0.0,Y,10.485,259.1308984
c5f16c37-1a33-4562-9996-0f8262566ab2,2-2,1,43543,36858,15518,106,1.0,880,26.0,laptop,0.0,graduate school,0.0,Norwegian,,0.0,Y,8.337,409.6913943
b1829797-b60f-46cb-803a-c68dd04440b3,2-2,1,56362,105174,1977,324,1.0,1212,20.0,laptop,0.0,college,1.0,English,,0.0,Y,8.337,230.1953819
95165b45-dc58-4a62-bb78-afd606f1e34a,3-2,1,56704,94003,3512,145,1.0,880,37.0,desktop,0.0,graduate school,1.0,English,0.0,1.0,Y,10.697,664.0
b1a27fa0-3a9b-4b77-9c22-2f7ffd839812,1-1,1,53536,70673,20125,166,1.0,1294,18.0,smartphone,0.0,PhD,1.0,,0.0,0.0,N,9.6,787.9037235
123cbcaa-5ea4-4b59-85fb-394a9549a516,3-2,0,64071,27860,4124,106,1.0,880,50.0,laptop,0.0,college,1.0,German,1.0,1.0,N,7.638,275.5648797
2ee3c271-be10-41d8-b778-9c5d7d5b6e52,3-1,0,26769,44035,14417,324,0.3333333333,1366,33.0,desktop,0.0,college,,English,0.0,0.0,N,8.337,197.3684211
6e1bdd21-d51f-4497-a684-654edc44a6c9,3-2,1,41272,38432,4541,120,1.0,1438,19.0,,2.0,graduate school,1.0,,0.0,0.0,Y,9.6,347.0698528
786e8403-6cca-47f4-810f-b94ae3880816,2-2,1,48266,39909,5082,324,0.6666666667,1438,31.0,laptop,0.0,graduate school,1.0,German,0.0,1.0,N,9.6,379.9931327
347a69b8-232d-4315-8829-4c6a7374bf6b,2-1,1,83465,31643,4689,383,0.3333333333,1438,36.0,,0.0,graduate school,0.0,Dutch,0.0,0.0,N,7.638,202.6456516
f21d665c-a1a5-47e4-a82b-fd8cf0b24f43,2-1,1,45242,37637,4222,324,0.6666666667,880,18.0,laptop,0.0,professional school,1.0,English,0.0,0.0,Y,7.638,737.5076222
7426e023-5833-4949-b5c7-457d0e2a29d3,3-2,1,25313,7220,2491,120,1.0,1150,28.0,,,college,0.0,Russian,0.0,0.0,Y,11.081,306.4844156
5b87a566-30eb-4ee6-abdd-aa5677afd103,1-2,0,31043,31154,1661,120,0.6666666667,1227,25.0,desktop,0.0,college,1.0,English,0.0,1.0,,11.081,301.8527514
4be26ab5-1d7e-44bf-bd62-0a66c914394a,1-1,0,30472,81679,3744,166,0.3333333333,1212,50.0,laptop,0.0,professional school,0.0,English,,0.0,N,10.697,200.8820338
4ae8593c-1ba3-42b0-9e6e-deed9cdb2161,1-1,0,15517,18004,3764,106,1.0,1366,,desktop,0.0,graduate school,1.0,German,0.0,,Y,10.697,331.4917127
433026dd-691b-4cc9-84a9-07dbfdd8a56b,3-1,1,34447,37198,1024,120,1.0,1423,44.0,desktop,0.0,high school,0.0,Spanish,0.0,0.0,,10.697,291.2718872
e5afeeab-aaf4-4200-a67a-5ea0b861dee3,2-2,0,90094,18022,18875,120,1.0,1438,35.0,laptop,0.0,high school,1.0,English,0.0,,,10.485,226.4386664
fa246754-e497-43c2-b08f-7b8daea1b410,2-2,1,49228,30402,0,145,0.3333333333,880,21.0,desktop,0.0,,1.0,English,0.0,,Y,11.081,392.0684993
b0d76a60-3231-40e1-8fbe-d4d020b33e22,1-1,0,45034,41736,1162,106,1.0,1438,41.0,laptop,0.0,graduate school,2.0,English,0.0,0.0,,8.337,284.0568698
70d89d2f-00f4-4b1d-808e-ed50b71c3e5f,2-2,0,226987,25723,10450,145,1.0,1135,45.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,Y,11.081,382.3335531
6965965e-87b6-46cf-97e0-3b7960e277c1,1-1,1,37103,144783,5905,166,1.0,1212,20.0,desktop,0.0,high school,0.0,English,0.0,1.0,N,11.081,418.3430121
e8229c81-5d49-4981-abd0-3f3478f9567f,2-1,0,9942,86214,17771,383,1.0,1294,18.0,laptop,2.0,high school,0.0,English,0.0,0.0,Y,8.337,2203.3322
ee53e6ab-48ea-4636-8141-e636a103cbb5,1-1,1,27791,97780,3179,106,1.0,1438,60.0,,0.0,college,1.0,English,0.0,0.0,Y,8.337,722.3838668
94001a0c-b948-4223-a92a-eebe14c48d2f,2-1,0,69764,56416,1657,324,1.0,1150,22.0,laptop,0.0,high school,0.0,English,0.0,0.0,Y,9.6,456.5012068
6965965e-87b6-46cf-97e0-3b7960e277c1,3-2,1,29808,316504,14535,120,1.0,1438,30.0,desktop,0.0,high school,1.0,English,0.0,0.0,Y,7.638,320.3711887
4eab4ba9-b923-43e9-94b2-b50f8ae543ad,2-2,0,50875,81214,11522,166,0.6666666667,574,33.0,smartphone,0.0,high school,0.0,English,,0.0,N,10.697,175.6760489
204f52c9-ca1f-4474-a4c9-ec189e17161e,1-1,0,22261,77034,4245,120,0.6666666667,880,28.0,laptop,0.0,graduate school,0.0,English,0.0,0.0,N,11.081,161.1352409
15a5a588-84f1-47b6-8ff7-3b5dd3065df8,1-2,0,37439,15202,3274,166,1.0,1438,32.0,tablet,0.0,high school,0.0,English,0.0,1.0,Y,7.638,271.4423887
5013da82-22c7-47fd-a245-d7131d2fab50,2-2,0,56447,80629,0,383,0.6666666667,1365,20.0,smartphone,0.0,college,1.0,,0.0,0.0,Y,8.337,301.2977584
fc081f63-4e8c-43e7-ba36-428995498f3e,3-1,0,57687,68919,3833,120,0.6666666667,1212,44.0,,0.0,,0.0,English,0.0,0.0,Y,7.638,230.3557717
347a69b8-232d-4315-8829-4c6a7374bf6b,2-1,1,41657,25413,1915,145,1.0,1438,33.0,laptop,0.0,high school,2.0,English,0.0,0.0,Y,9.6,1300.067889
025562fd-3b78-416d-b71d-1bab3f5fe6b6,3-2,1,48310,12769,4793,324,1.0,1213,21.0,desktop,0.0,high school,1.0,English,0.0,0.0,Y,9.6,832.6155613
dd12faee-44a2-40b4-b2aa-276cd7e690dd,1-1,0,89035,42346,6963,145,0.3333333333,1438,,smartphone,0.0,professional school,1.0,English,0.0,0.0,,11.081,435.4747015
790f5896-c569-4e73-b88b-b931b27dc799,2-1,0,60387,63085,1879,324,1.0,1135,50.0,laptop,,college,0.0,English,0.0,0.0,N,11.081,527.4506552
3979e883-9ca7-4771-a299-0d6a366f1a60,1-2,1,26944,67554,4271,145,1.0,1294,62.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,11.081,122.7159589
fc8fca36-1e38-4e4c-9112-621a6a9471e9,3-1,0,31893,30085,1636,166,1.0,1227,20.0,smartphone,0.0,college,1.0,Spanish,0.0,0.0,Y,7.638,185.3540523
52655f97-f8e7-48eb-9269-d5ee71ad6db4,3-1,1,22360,29492,14790,324,1.0,1137,,laptop,1.0,high school,0.0,English,0.0,0.0,Y,9.6,239.7557206
16d05f08-7a7f-4b5e-ac3f-b7a64a5ec349,1-2,1,58700,11007,969,120,1.0,1217,35.0,laptop,0.0,college,1.0,English,0.0,0.0,N,8.337,342.1170165
0662696f-dad0-4850-8d7a-6a843036c294,2-2,0,71412,57447,17276,166,0.6666666667,1212,21.0,smartphone,0.0,graduate school,1.0,English,0.0,0.0,Y,10.697,140.2773299
1566f86d-93ed-408b-a7b8-90d409419736,1-2,0,55999,25742,2902,166,0.6666666667,1438,48.0,desktop,2.0,high school,1.0,English,0.0,0.0,Y,10.697,205.2634833
cc6bb97b-148a-434d-86be-1a4b7c05363f,2-1,1,25781,10892,3333,145,0.6666666667,1281,48.0,smartphone,0.0,pre-high school,0.0,Spanish,1.0,0.0,Y,8.337,457.32365
2de720d4-ef3b-4064-9437-2886a4fb5d23,1-2,0,46452,45964,2275,166,1.0,880,21.0,laptop,0.0,PhD,1.0,English,0.0,0.0,,10.485,317.143712
cc5900ac-23f3-4768-99c4-faf9c29e9382,2-1,0,50334,29462,5582,106,0.6666666667,574,39.0,laptop,0.0,high school,1.0,German,0.0,0.0,,8.337,91.6531945
f651fa11-f278-4210-a9d1-b266fc9ea9b1,3-2,1,40546,26288,2139,145,1.0,574,24.0,,1.0,college,1.0,English,0.0,0.0,Y,7.638,225.8809653
4658ea30-8a5e-4e6b-8d67-2fce1d6f7ef1,2-1,0,23166,35652,8581,383,1.0,1438,,tablet,0.0,college,0.0,English,0.0,0.0,Y,10.485,309.5639989
c82105bb-8520-4727-b430-daec6fdef0dc,1-1,0,36331,58183,1644,383,0.6666666667,880,58.0,laptop,2.0,high school,0.0,English,0.0,0.0,Y,10.697,242.2709251
c0112282-2a3d-4efe-af95-387d581e0a98,3-2,0,95335,36933,2800,106,1.0,1438,40.0,smartphone,0.0,graduate school,,English,0.0,,Y,10.697,396.5915426
b4649c6a-01ed-4f21-be3f-a0f29b97fc1b,1-2,0,49425,9929,3806,383,1.0,1438,21.0,laptop,1.0,graduate school,1.0,English,0.0,0.0,N,10.485,460.8977325
adec7fbd-3153-4612-846d-2a4183f03202,2-2,1,43155,57300,13945,166,0.3333333333,511,21.0,laptop,0.0,college,1.0,English,0.0,0.0,N,8.337,144.8696173
9294f017-a752-4e3f-9266-06922b940943,1-1,0,30048,36521,57775,166,0.3333333333,1212,41.0,laptop,0.0,high school,0.0,English,0.0,0.0,Y,10.485,538.5390546
c0112282-2a3d-4efe-af95-387d581e0a98,2-2,1,117065,99956,1872,166,0.3333333333,1212,19.0,smartphone,2.0,high school,0.0,,0.0,0.0,Y,9.6,370.5614861
24c1cc74-742c-4c92-860a-7a2fa7659727,2-2,1,60023,46822,5307,145,1.0,1212,37.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,10.485,288.773279
ff3d06e6-c5ec-4c24-87dd-0dfc42864aa2,3-2,0,26002,64256,2972,324,1.0,1438,,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.485,430.0713043
ac03d866-ecd8-41e4-9938-c4b098048187,3-1,0,54486,15457,1878,145,1.0,1438,22.0,,0.0,high school,0.0,English,,0.0,Y,10.485,365.9613848
24c1cc74-742c-4c92-860a-7a2fa7659727,3-1,0,15376,28435,4752,383,0.3333333333,880,34.0,laptop,0.0,college,2.0,Russian,0.0,,N,10.697,203.5519731
e260bb95-bce4-410d-b0de-baf551b2b5a5,3-1,1,45715,18808,1913,120,1.0,1150,28.0,desktop,0.0,professional school,0.0,English,0.0,1.0,N,11.081,237.6790609
5940aa1c-da60-4873-b97f-e4d89f2d1a85,2-1,0,68221,65490,37,106,0.6666666667,905,31.0,laptop,0.0,high school,1.0,English,0.0,0.0,Y,8.337,184.3648375
cea04555-57d4-4edf-9198-e8aa302bc070,3-2,0,49115,96238,9917,166,1.0,1438,18.0,smartphone,1.0,college,1.0,English,0.0,0.0,N,10.697,285.0869031
d02dae2a-18e0-4019-84a0-e1f2d1b6360f,2-1,1,19246,37665,1043,120,1.0,1135,53.0,laptop,0.0,,1.0,English,0.0,0.0,N,10.485,463.3718468
28836691-af28-443e-9b0f-aa6a75dd4f43,2-1,0,23713,29695,4407,145,1.0,1438,35.0,laptop,0.0,college,0.0,Portuguese,0.0,0.0,Y,9.6,471.1140268
638f2a54-a63f-43cb-bb8d-57d901598260,1-1,1,27238,25921,45720,106,0.6666666667,1150,41.0,smartphone,0.0,professional school,0.0,,0.0,0.0,Y,10.697,5475.536009
b8fe046e-0564-4ca6-909e-6177a1343917,2-1,1,42632,16225,26030,166,0.6666666667,1366,20.0,tablet,0.0,graduate school,1.0,Other,1.0,0.0,N,10.485,71.59050233
01793098-f0e2-4ef8-a0eb-706a0584332d,2-2,0,77391,22465,4920,324,1.0,1438,48.0,desktop,0.0,college,0.0,Portuguese,0.0,0.0,Y,10.485,790.9834398
1ab057fb-ac2e-4650-88bc-ede767006043,1-2,1,89346,79928,1546,324,1.0,1135,19.0,laptop,0.0,college,0.0,English,0.0,1.0,Y,9.6,348.0605244
a28afe06-386d-4288-994d-28b51c745e3b,1-1,1,71592,16478,1705,324,1.0,880,21.0,desktop,1.0,high school,0.0,English,0.0,1.0,N,11.081,159.4919885
8dbae56a-69d6-470e-837f-17b3df9f2ca8,2-1,0,116827,40229,9869,324,1.0,1438,21.0,laptop,1.0,college,,English,0.0,0.0,Y,9.6,226.3327728
84e4310e-79bb-469f-a212-a280f0defc2f,3-2,0,34562,89273,12237,120,0.3333333333,1294,42.0,laptop,0.0,,1.0,English,0.0,,Y,11.081,587.5284432
24a6f167-5017-43b5-9dfd-891537602f94,3-2,0,73322,31418,7421,324,0.6666666667,1294,14.0,laptop,0.0,,1.0,,0.0,0.0,Y,11.081,475.0982962
6fd65cf5-962a-4227-b24b-b2ef6f590a96,3-2,0,66050,30089,6441,120,1.0,1366,20.0,laptop,0.0,graduate school,1.0,English,0.0,1.0,N,9.6,304.5927497
b1203ed6-31a9-42e9-b3a1-61384a0d18a2,3-2,1,70351,34218,487,106,0.6666666667,1137,17.0,tablet,0.0,high school,1.0,English,0.0,0.0,Y,10.697,343.1335951
2a29612d-37ba-41fa-b45f-004677aa5908,2-1,0,34462,17966,763,145,1.0,574,,laptop,0.0,high school,1.0,Italian,0.0,0.0,N,9.6,260.8223148
cc6bb97b-148a-434d-86be-1a4b7c05363f,1-2,0,79889,31257,965,324,0.6666666667,574,24.0,desktop,0.0,college,1.0,Standard_Hindi,0.0,0.0,Y,9.6,172.3683896
3208209a-6dbd-4582-ba9a-63a144f479f2,3-1,0,48999,15911,1301,324,1.0,1150,50.0,laptop,0.0,high school,0.0,English,0.0,0.0,Y,11.081,218.9559047
c5f16c37-1a33-4562-9996-0f8262566ab2,2-2,0,57429,42840,4799,324,1.0,1212,22.0,desktop,0.0,college,0.0,Dutch,0.0,0.0,N,7.638,372.1973094
4f60135c-1cb1-4fe2-9178-b628b4c417e3,2-1,1,69365,98586,1545,383,1.0,880,34.0,smartphone,0.0,graduate school,1.0,English,0.0,0.0,Y,10.697,121.2444716
